,NAID,naraURL,title,pageObjectId,pageURL,file_cat,llm_extracted_pension_amount,llm_extracted_pension_amount_dollars
668,54233567,https://catalog.archives.gov/id/54233567,"Revolutionary War Pension and Bounty Land Warrant Application File S. 1752, Robert Clark, Va.",54233585,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/67/2335/54233567/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0564/images/4156075_01001.jpg,soldier,"{'applicant_name': None, 'applicant_type': None, 'place': 'Tennessee', 'pension_amount': '110', 'pension_frequency': 'annual', 'pension_act': '06/07/1832', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'administrative_letter'}",True
669,144127843,https://catalog.archives.gov/id/144127843,"Revolutionary War Pension and Bounty Land Warrant Application File W. 6785, for Lemuel Mallory, Connecticut",144127846,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_1618_7585/images/4160793_01183.jpg,widow,"{'applicant_name': 'Rebecca Mallory', 'applicant_type': 'widow', 'place': 'Indiana Madison', 'pension_amount': '38.07', 'pension_frequency': 'per annum', 'pension_act': '02/03/1853', 'soldier_rank': 'private', 'issued_date': 'null', 'allowance_start_date': '02/03/1853', 'document_type': 'award_roll_card'}",True
670,54764760,https://catalog.archives.gov/id/54764760,"Revolutionary War Pension and Bounty Land Warrant Application File S. 2588, John Hall, Conn. R.I.",54764762,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/7647/54764760/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1162/images/4159137_00097.jpg,rejected||soldier,"{'applicant_name': 'John Hall', 'applicant_type': 'soldier', 'place': 'Ohio Pittsburgh', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Sergt', 'issued_date': '03/29/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
671,111767005,https://catalog.archives.gov/id/111767005,"Revolutionary War Pension and Bounty Land Warrant Application File S. 44096, Thomas Wood, Continental Penn. & Sea Service",111767007,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2630/images/4177001_00900.jpg,soldier,"{'applicant_name': 'Thomas Wood', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'private', 'issued_date': '03/25/1819', 'allowance_start_date': '04/17/1818', 'document_type': 'award_roll_card'}",True
672,144191932,https://catalog.archives.gov/id/144191932,"Revolutionary War Pension and Bounty Land Warrant Application File S. 16,470, for William Mc Kinney, Georgia",144191960,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_1691_7697/images/4160911_00623.jpg,soldier,"{'applicant_name': 'William McKinney', 'applicant_type': 'soldier', 'place': 'Adair County, Kentucky', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': None, 'issued_date': '02/02/1833', 'allowance_start_date': '03/04/1833', 'document_type': 'administrative_letter'}",True
673,53845726,https://catalog.archives.gov/id/53845726,"Revolutionary War Pension and Bounty Land Warrant Application File S. 12011, Moses Atwood, N. H.",53845732,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/8457/53845726/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0089/images/4153681_00395.jpg,soldier,"{'applicant_name': 'Moses Atwood', 'applicant_type': 'soldier', 'place': 'New Hampshire', 'pension_amount': '26.66', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Private', 'issued_date': '12/30/1832', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
674,53861687,https://catalog.archives.gov/id/53861687,"Revolutionary War Pension and Bounty Land Warrant Application File S. 28,632, Daniel Bailey, New Jersey New York",53861689,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/87/8616/53861687/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0108/images/4153704_00422.jpg,soldier,"{'applicant_name': 'Daniel Bailey', 'applicant_type': 'soldier', 'place': 'Orange Co., N. York', 'pension_amount': '42.10', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Pr. & Sergt.', 'issued_date': '04/24/1837', 'allowance_start_date': '03/04/1834', 'document_type': 'award_roll_card'}",True
675,196170635,https://catalog.archives.gov/id/196170635,"Revolutionary War Pension and Bounty Land Warrant Application File W. 1883, for Jonas Leib, North Carolina",196170678,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1546_8142/images/4160640_00255.jpg,widow,"{'applicant_name': 'Christina Leib', 'applicant_type': 'widow', 'place': None, 'pension_amount': '20', 'pension_frequency': 'per annum', 'pension_act': '05/03/1853', 'soldier_rank': 'private', 'issued_date': '05/20/1853', 'allowance_start_date': '02/03/1853', 'document_type': 'award_roll_card'}",True
676,54388993,https://catalog.archives.gov/id/54388993,"Revolutionary War Pension and Bounty Land Warrant Application File S. 16,756, Samuel Davis, Va.",54389002,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/3889/54388993/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0764/images/4157748_00883.jpg,soldier,"{'applicant_name': 'Samuel Davis', 'applicant_type': 'soldier', 'place': 'Madison County, Alabama', 'pension_amount': '26.66', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': None, 'issued_date': '01/24/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'administrative_letter'}",True
677,53952117,https://catalog.archives.gov/id/53952117,"Revolutionary War Pension and Bounty Land Warrant Application File W. 23,596, James Bennett, Continental Mass.",53952174,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/9521/53952117/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0218/images/4153963_00667.jpg,widow,"{'applicant_name': 'Mary Bennett', 'applicant_type': 'widow', 'place': 'Billerica', 'pension_amount': '143.33', 'pension_frequency': 'annual', 'pension_act': '06/07/1832', 'soldier_rank': 'private, Sergeant and Ensign', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
678,111685582,https://catalog.archives.gov/id/111685582,"Revolutionary War Pension and Bounty Land Warrant Application File W. 6475, John White, N.H.",111685621,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2555/images/4176419_00754.jpg,widow,"{'applicant_name': 'Nancy White', 'applicant_type': 'widow', 'place': None, 'pension_amount': '28.55', 'pension_frequency': 'per annum', 'pension_act': '07/06/1838', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': '03/04/1840', 'document_type': 'administrative_letter'}",True
679,53978982,https://catalog.archives.gov/id/53978982,"Revolutionary War Pension and Bounty Land Warrant Application File W. 24699, William Black, Mass.",53978984,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/9789/53978982/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0252/images/4153997_00766.jpg,widow,"{'applicant_name': 'William Black', 'applicant_type': 'soldier', 'place': 'New Hampshire', 'pension_amount': '20', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'private', 'issued_date': '11/20/1832', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
680,54786687,https://catalog.archives.gov/id/54786687,"Revolutionary War Pension and Bounty Land Warrant Application File W. 16285, Philip Hanor, New York",54786689,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/87/7866/54786687/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1183/images/4159345_00382.jpg,widow,"{'applicant_name': 'Philip Martin', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '60', 'pension_frequency': 'per An.', 'pension_act': '06/07/1832', 'soldier_rank': 'Private', 'issued_date': '10/23/1832', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
681,54446354,https://catalog.archives.gov/id/54446354,"Revolutionary War Pension and Bounty Land Warrant Application File S. 12796, Charles Doolittle, Conn.",54446356,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/4463/54446354/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0832/images/4157833_00367.jpg,soldier,"{'applicant_name': 'Charles Doolittle', 'applicant_type': 'soldier', 'place': 'Connecticut', 'pension_amount': '24.76', 'pension_frequency': 'null', 'pension_act': '06/07/1832', 'soldier_rank': 'Private', 'issued_date': '06/01/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
682,54959754,https://catalog.archives.gov/id/54959754,"Revolutionary War Pension and Bounty Land Warrant Application File S. 5,582, Robert Humphrey, Penn.",54959756,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/9597/54959754/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1366/images/4159612_00889.jpg,soldier,"{'applicant_name': 'Robert Humphrey', 'applicant_type': 'soldier', 'place': 'Virginia', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Private', 'issued_date': '11/20/1832', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
683,196730337,https://catalog.archives.gov/id/196730337,"Revolutionary War Pension and Bounty Land Warrant Application File W. 995, for John Story, New Jersey",196730364,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_2307_5850/images/4170508_00291.jpg,widow,"{'applicant_name': 'Sarah Story', 'applicant_type': 'widow', 'place': 'Washington', 'pension_amount': '320', 'pension_frequency': 'annual', 'pension_act': '07/04/1836', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
684,54800685,https://catalog.archives.gov/id/54800685,"Revolutionary War Pension and Bounty Land Warrant Application File S. 37,977, Cyrus Harris, Va.",54800695,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/8006/54800685/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1198/images/4159365_00628.jpg,soldier,"{'applicant_name': 'Daniel Harris', 'applicant_type': 'soldier', 'place': 'Mass', 'pension_amount': '42.33', 'pension_frequency': 'per ann', 'pension_act': '06/07/1832', 'soldier_rank': 'private', 'issued_date': '08/28/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
685,196431087,https://catalog.archives.gov/id/196431087,"Revolutionary War Pension and Bounty Land Warrant Application File W. 26337, for John Powers, Connecticut",196431111,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1964_9178/images/4161910_00965.jpg,widow,"{'applicant_name': 'Anna Powers', 'applicant_type': 'widow', 'place': 'Vermont', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '02/18/1853', 'soldier_rank': 'private', 'issued_date': '02/24/1854', 'allowance_start_date': '02/03/1853', 'document_type': 'award_roll_card'}",True
686,54700167,https://catalog.archives.gov/id/54700167,"Revolutionary War Pension and Bounty Land Warrant Application File W. 21197, Benjamin Gould, Mass.",54700197,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/67/7001/54700167/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1101/images/4159076_00425.jpg,widow,"{'applicant_name': 'Eusebin Gould', 'applicant_type': 'widow', 'place': 'Hillsborough, New Hampshire', 'pension_amount': '80', 'pension_frequency': 'annual', 'pension_act': '02/02/1848', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
687,144195966,https://catalog.archives.gov/id/144195966,"Revolutionary War Pension and Bounty Land Warrant Application File W. 17112, for Alexander Mc Mechan, New York",144195974,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_1696_7681/images/4160916_00818.jpg,widow,"{'applicant_name': 'Alexander McMichan', 'applicant_type': 'soldier', 'place': None, 'pension_amount': '40', 'pension_frequency': 'annual', 'pension_act': '06/07/1832', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
688,196352075,https://catalog.archives.gov/id/196352075,"Revolutionary War Pension and Bounty Land Warrant Application File S 37291, for Eleazer Parlin, Massachusetts",196352077,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1878_8747/images/4161589_00066.jpg,soldier,"{'applicant_name': 'Clark Parlin', 'applicant_type': 'soldier', 'place': 'Maine', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': None, 'issued_date': '04/01/1818', 'allowance_start_date': '04/01/1818', 'document_type': 'award_roll_card'}",True
689,196225388,https://catalog.archives.gov/id/196225388,"Revolutionary War Pension and Bounty Land Warrant Application File W. 3,841, for Richard Marcum, North Carolina",196225392,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1629_9139/images/4160804_00675.jpg,widow,"{'applicant_name': 'Ann Marcum', 'applicant_type': 'widow', 'place': 'North Carolina', 'pension_amount': '30', 'pension_frequency': 'per annum', 'pension_act': '02/02/1848', 'soldier_rank': 'private', 'issued_date': '01/04/1849', 'allowance_start_date': '03/04/1848', 'document_type': 'award_roll_card'}",True
690,54375067,https://catalog.archives.gov/id/54375067,"Revolutionary War Pension and Bounty Land Warrant Application File S. 43443, Richard Davenport, Continental (Enlis In Conn.)",54375076,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/67/3750/54375067/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0745/images/4156801_00271.jpg,soldier,"{'applicant_name': 'Richard Davenport', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': '06/01/1818', 'document_type': 'administrative_letter'}",True
691,196104795,https://catalog.archives.gov/id/196104795,"Revolutionary War Pension and Bounty Land Warrant Application File W. 7971, for William Kemplin, Pennsylvania",196104813,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1469_8267/images/4160081_00749.jpg,widow,"{'applicant_name': 'Elizabeth Kemplin', 'applicant_type': 'widow', 'place': 'Virginia', 'pension_amount': '96', 'pension_frequency': 'annual', 'pension_act': '03/18/1818', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
692,144119132,https://catalog.archives.gov/id/144119132,"Revolutionary War Pension and Bounty Land Warrant Application File W. 17,072, for David Mabry, North Carolina",144119135,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_1610_7536/images/4160748_00289.jpg,widow,"{'applicant_name': 'David Mabe', 'applicant_type': 'soldier', 'place': 'North Carolina', 'pension_amount': '33.33', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'pri.', 'issued_date': '05/10/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
693,196669325,https://catalog.archives.gov/id/196669325,"Revolutionary War Pension and Bounty Land Warrant Application File S. 34517, for Josiah Smith, Massachusetts",196669340,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_2225_5339/images/4170089_00665.jpg,soldier,"{'applicant_name': 'Josiah Smith', 'applicant_type': 'soldier', 'place': 'Massachusetts', 'pension_amount': '20', 'pension_frequency': 'per month', 'pension_act': '05/15/1828', 'soldier_rank': 'lieutenant', 'issued_date': None, 'allowance_start_date': '03/03/1826', 'document_type': 'administrative_letter'}",True
694,54266704,https://catalog.archives.gov/id/54266704,"Revolutionary War Pension and Bounty Land Warrant Application File S. 22,680, Joel Coleman, New York",54266706,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/4/2667/54266704/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0608/images/4156175_00022.jpg,soldier,"{'applicant_name': 'Joel Coleman', 'applicant_type': 'soldier', 'place': 'Orange Co., N. York', 'pension_amount': '22.33', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Private', 'issued_date': '06/26/1838', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
695,144341571,https://catalog.archives.gov/id/144341571,"Revolutionary War Pension and Bounty Land Warrant Application File W 2883, for Charles Tipper, Pennsylvania",144341573,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2393_5949/images/4171906_00368.jpg,widow,"{'applicant_name': 'Charles Tipper', 'applicant_type': 'soldier', 'place': 'Pennsylvania', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'private', 'issued_date': '09/26/1818', 'allowance_start_date': '04/20/1818', 'document_type': 'award_roll_card'}",True
696,196255933,https://catalog.archives.gov/id/196255933,"Revolutionary War Pension and Bounty Land Warrant Application File W. 9199, for John Miller, Maryland",196255935,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1727_9127/images/4160953_00184.jpg,widow,"{'applicant_name': 'Rosanna Miller', 'applicant_type': 'widow', 'place': 'Maryland', 'pension_amount': '120', 'pension_frequency': 'per annum', 'pension_act': '07/04/1836', 'soldier_rank': 'sergeant', 'issued_date': '10/15/1839', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
697,196423092,https://catalog.archives.gov/id/196423092,"Revolutionary War Pension and Bounty Land Warrant Application File S. 14,187, for Ezra Post, Connecticut",196423094,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1957_9142/images/4161903_00281.jpg,soldier,"{'applicant_name': 'Ezra Post', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '50', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Private', 'issued_date': '11/14/1832', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
698,111538137,https://catalog.archives.gov/id/111538137,"Revolutionary War Pension and Bounty Land Warrant Application File S. 6,345, James Welch, Va.",111538140,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2524/images/4174608_00554.jpg,soldier,"{'applicant_name': 'James Welch', 'applicant_type': 'soldier', 'place': 'Virginia', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'pri.', 'issued_date': '04/20/1831', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
699,54502688,https://catalog.archives.gov/id/54502688,"Revolutionary War Pension and Bounty Land Warrant Application File R. 3,369, David Eirwin, N.C.",54502690,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/88/5026/54502688/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0907/images/4158151_00710.jpg,rejected,"{'applicant_name': 'David Erwin', 'applicant_type': 'soldier', 'place': 'Indiana', 'pension_amount': '32.50', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'privat', 'issued_date': '05/01/1834', 'allowance_start_date': '03/04/1834', 'document_type': 'award_roll_card'}",True
700,54326136,https://catalog.archives.gov/id/54326136,"Revolutionary War Pension and Bounty Land Warrant Application File W. 20930, Richmond Crandall, Conn. Conn. Sea Service",54326168,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/3261/54326136/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0681/images/4156486_00606.jpg,widow,"{'applicant_name': 'Lucretia Crandall', 'applicant_type': 'widow', 'place': 'Thetford, Vermont', 'pension_amount': '77.54', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Private Sergt and Seaman', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
701,53779721,https://catalog.archives.gov/id/53779721,"Revolutionary War Pension and Bounty Land Warrant Application File W. 23394, George Michael Acorn, Continental (Mass.) And 21 Regt. U.S. Inf. 1813-1815",53779766,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/21/7797/53779721/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0007/images/0538.jpg,soldier||widow,"{'applicant_name': 'George Michael Acorn', 'applicant_type': 'soldier', 'place': 'Maine', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': None, 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': '04/10/1818', 'document_type': 'application_affidavit'}",True
702,144314540,https://catalog.archives.gov/id/144314540,"Revolutionary War Pension and Bounty Land Warrant Application File S. 7699, for John Terry, Virginia",144314542,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2359_6287/images/4171304_00426.jpg,soldier,"{'applicant_name': 'John Terry', 'applicant_type': 'soldier', 'place': 'Virginia', 'pension_amount': '40', 'pension_frequency': 'per annum', 'pension_act': '06/07/1833', 'soldier_rank': 'priv & Eigh', 'issued_date': '09/06/1845', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
703,196311854,https://catalog.archives.gov/id/196311854,"Revolutionary War Pension and Bounty Land Warrant Application File W. 1463, for Samuel Niles, Massachusetts",196311880,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1821_8429/images/4161411_01085.jpg,widow,"{'applicant_name': 'Lovina Niles', 'applicant_type': 'widow', 'place': 'New York Albany', 'pension_amount': '29', 'pension_frequency': 'per annum', 'pension_act': '03/04/1848', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': '03/04/1848', 'document_type': 'award_roll_card'}",True
704,54620971,https://catalog.archives.gov/id/54620971,"Revolutionary War Pension and Bounty Land Warrant Application File S. 44,855, Ichabod Frost, Mass.",54620991,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6209/54620971/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1030/images/4158504_00274.jpg,soldier,"{'applicant_name': 'Ichabod Frost', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': None, 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
705,144079143,https://catalog.archives.gov/id/144079143,"Revolutionary War Pension and Bounty Land Warrant Application File W 20187, for Eaton Jones, Connecticut",144079150,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_1438_7842/images/4159919_00027.jpg,widow,"{'applicant_name': 'Mary Jones', 'applicant_type': 'widow', 'place': 'Litchfield', 'pension_amount': '100', 'pension_frequency': 'annual', 'pension_act': '06/07/1832', 'soldier_rank': 'dragoon', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
706,196469332,https://catalog.archives.gov/id/196469332,"Revolutionary War Pension and Bounty Land Warrant Application File W. 9,622, for Aaron Redman, Virginia",196469352,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_2013_4708/images/4167871_00843.jpg,widow,"{'applicant_name': 'Nancy Redman', 'applicant_type': 'widow', 'place': 'Indiana Madison', 'pension_amount': '50', 'pension_frequency': 'per annum', 'pension_act': '03/03/1843', 'soldier_rank': 'Private', 'issued_date': '02/15/1844', 'allowance_start_date': '03/04/1843', 'document_type': 'award_roll_card'}",True
707,196485799,https://catalog.archives.gov/id/196485799,"Revolutionary War Pension and Bounty Land Warrant Application File S. 31327, for Holman Rice, Virginia",196485859,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_2032_4984/images/4168262_00438.jpg,soldier,"{'applicant_name': 'Holman Rice', 'applicant_type': 'soldier', 'place': 'Kentucky', 'pension_amount': '480', 'pension_frequency': 'semi-annually', 'pension_act': '06/07/1832', 'soldier_rank': 'Captain', 'issued_date': '04/12/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
708,196419646,https://catalog.archives.gov/id/196419646,"Revolutionary War Pension and Bounty Land Warrant Application File S. 29,391, for Jonathan Porter, Massachusetts",196419648,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1954_8584/images/4161900_00769.jpg,soldier,"{'applicant_name': 'Jonath Porter', 'applicant_type': 'soldier', 'place': 'Massachus', 'pension_amount': 'All', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'private', 'issued_date': '08/06/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
709,196289296,https://catalog.archives.gov/id/196289296,"Revolutionary War Pension and Bounty Land Warrant Application File W. 5385, for William Moseley, Virginia",196289321,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1779_9204/images/4161071_00672.jpg,widow,"{'applicant_name': 'Nancy Moseley', 'applicant_type': 'widow', 'place': 'Virginia', 'pension_amount': '552', 'pension_frequency': 'per annum', 'pension_act': '03/03/1843', 'soldier_rank': 'Major and Captain', 'issued_date': None, 'allowance_start_date': '03/04/1836', 'document_type': 'application_affidavit'}",True
710,196187326,https://catalog.archives.gov/id/196187326,"Revolutionary War Pension and Bounty Land Warrant Application File W. 20,476, for Daniel Lincoln, Massachusetts",196187333,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1564_9144/images/4160663_00202.jpg,widow,"{'applicant_name': 'Abigail Lincoln', 'applicant_type': 'widow', 'place': 'Brandon, Vermont', 'pension_amount': '96', 'pension_frequency': 'per annum', 'pension_act': '07/07/1838', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': '09/22/1818', 'document_type': 'application_affidavit'}",True
711,196289251,https://catalog.archives.gov/id/196289251,"Revolutionary War Pension and Bounty Land Warrant Application File S. 36173, for Leonard Moseley, Virginia",196289253,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1779_9204/images/4161071_00587.jpg,soldier,"{'applicant_name': 'Leonard Mosely', 'applicant_type': 'soldier', 'place': 'Kentucky', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'Private', 'issued_date': '07/07/1819', 'allowance_start_date': '06/16/1818', 'document_type': 'award_roll_card'}",True
